customer_id,day,predicted_activity
1074163,Day +4,0.01
1074163,Day +5,0.01
1074163,Day +6,0.01
1074163,Day +7,0.0
1074194,Day +1,0.02
1074194,Day +2,0.01
1074194,Day +3,0.0
1074194,Day +4,0.01
1074194,Day +5,0.01
1074194,Day +6,0.01
1074194,Day +7,0.0
1007547,Day +1,0.02
1007547,Day +2,0.01
1007547,Day +3,0.0
1007547,Day +4,0.01
1007547,Day +5,0.01
1007547,Day +6,0.01
1007547,Day +7,0.0
1074979,Day +1,0.02
1074979,Day +2,0.01
1074979,Day +3,0.0
1074979,Day +4,0.01
1074979,Day +5,0.01
1074979,Day +6,0.01
1074979,Day +7,0.0
1075229,Day +1,0.02
1075229,Day +2,0.01
1075229,Day +3,0.0
1075229,Day +4,0.01
1075229,Day +5,0.01
1075229,Day +6,0.01
1075229,Day +7,0.0
10753,Day +1,0.02
10753,Day +2,0.01
10753,Day +3,0.0
10753,Day +4,0.01
10753,Day +5,0.01
10753,Day +6,0.01
10753,Day +7,0.0
1075674,Day +1,0.02
1075674,Day +2,0.01
1075674,Day +3,0.0
1075674,Day +4,0.01
1075674,Day +5,0.01
1075674,Day +6,0.01
1075674,Day +7,0.0
1075921,Day +1,0.02
1075921,Day +2,0.01
1075921,Day +3,0.0
1075921,Day +4,0.01
1075921,Day +5,0.01
1075921,Day +6,0.01
1075921,Day +7,0.0
1076075,Day +1,0.02
1076075,Day +2,0.01
1076075,Day +3,0.0
1076075,Day +4,0.01
1076075,Day +5,0.01
1076075,Day +6,0.01
1076075,Day +7,0.0
1076118,Day +1,0.02
1076118,Day +2,0.01
1076118,Day +3,0.0
1076118,Day +4,0.01
1076118,Day +5,0.01
1076118,Day +6,0.01
1076118,Day +7,0.0
1076120,Day +1,0.02
1076120,Day +2,0.01
1076120,Day +3,0.0
1076120,Day +4,0.01
1076120,Day +5,0.01
1076120,Day +6,0.01
1076120,Day +7,0.0
1076288,Day +1,0.02
1076288,Day +2,0.01
1076288,Day +3,0.0
1076288,Day +4,0.01
1076288,Day +5,0.01
1076288,Day +6,0.01
1076288,Day +7,0.0
1076486,Day +1,0.02
1076486,Day +2,0.01
1076486,Day +3,0.0
1076486,Day +4,0.01
1076486,Day +5,0.01
1076486,Day +6,0.01
1076486,Day +7,0.0
1076531,Day +1,0.02
1076531,Day +2,0.01
1076531,Day +3,0.0
1076531,Day +4,0.01
1076531,Day +5,0.01
1076531,Day +6,0.01
1076531,Day +7,0.0
1076726,Day +1,0.02
1076726,Day +2,0.01
1076726,Day +3,0.0
1076726,Day +4,0.01
1076726,Day +5,0.01
1076726,Day +6,0.01
1076726,Day +7,0.0
107752,Day +1,0.02
107752,Day +2,0.01
107752,Day +3,0.0
107752,Day +4,0.01
107752,Day +5,0.01
107752,Day +6,0.01
107752,Day +7,0.0
1078375,Day +1,0.02
1078375,Day +2,0.01
1078375,Day +3,0.0
1078375,Day +4,0.01
1078375,Day +5,0.01
1078375,Day +6,0.01
1078375,Day +7,0.0
1078483,Day +1,0.02
1078483,Day +2,0.01
1078483,Day +3,0.0
1078483,Day +4,0.01
1078483,Day +5,0.01
1078483,Day +6,0.01
1078483,Day +7,0.0
1079009,Day +1,0.02
1079009,Day +2,0.01
1079009,Day +3,0.0
1079009,Day +4,0.01
1079009,Day +5,0.01
1079009,Day +6,0.01
1079009,Day +7,0.0
1079020,Day +1,0.02
1079020,Day +2,0.01
1079020,Day +3,0.0
1079020,Day +4,0.01
1079020,Day +5,0.01
1079020,Day +6,0.01
1079020,Day +7,0.0
1079045,Day +1,0.02
1079045,Day +2,0.01
1079045,Day +3,0.0
1079045,Day +4,0.01
1079045,Day +5,0.01
1079045,Day +6,0.01
1079045,Day +7,0.0
1079451,Day +1,0.02
1079451,Day +2,0.01
1079451,Day +3,0.0
1079451,Day +4,0.01
1079451,Day +5,0.01
1079451,Day +6,0.01
1079451,Day +7,0.0
1079640,Day +1,0.02
1079640,Day +2,0.01
1079640,Day +3,0.0
1079640,Day +4,0.01
1079640,Day +5,0.01
1079640,Day +6,0.01
1079640,Day +7,0.0
1008009,Day +1,0.02
1008009,Day +2,0.01
1008009,Day +3,0.0
1008009,Day +4,0.01
1008009,Day +5,0.01
1008009,Day +6,0.01
1008009,Day +7,0.0
1080515,Day +1,0.02
1080515,Day +2,0.01
1080515,Day +3,0.0
1080515,Day +4,0.01
1080515,Day +5,0.01
1080515,Day +6,0.01
1080515,Day +7,0.0
108054,Day +1,0.02
108054,Day +2,0.01
108054,Day +3,0.0
108054,Day +4,0.01
108054,Day +5,0.01
108054,Day +6,0.01
108054,Day +7,0.0
1080602,Day +1,0.02
1080602,Day +2,0.01
1080602,Day +3,0.0
1080602,Day +4,0.01
1080602,Day +5,0.01
1080602,Day +6,0.01
1080602,Day +7,0.0
1080704,Day +1,0.02
1080704,Day +2,0.01
1080704,Day +3,0.0
1080704,Day +4,0.01
1080704,Day +5,0.01
1080704,Day +6,0.01
1080704,Day +7,0.0
1080805,Day +1,0.02
1080805,Day +2,0.01
1080805,Day +3,0.0
1080805,Day +4,0.01
1080805,Day +5,0.01
1080805,Day +6,0.01
1080805,Day +7,0.0
1081147,Day +1,0.02
1081147,Day +2,0.01
1081147,Day +3,0.0
1081147,Day +4,0.01
1081147,Day +5,0.01
1081147,Day +6,0.01
1081147,Day +7,0.0
1081458,Day +1,0.02
1081458,Day +2,0.01
1081458,Day +3,0.0
1081458,Day +4,0.01
1081458,Day +5,0.01
1081458,Day +6,0.01
1081458,Day +7,0.0
1081731,Day +1,0.02
1081731,Day +2,0.01
1081731,Day +3,0.0
1081731,Day +4,0.01
1081731,Day +5,0.01
1081731,Day +6,0.01
1081731,Day +7,0.0
1081959,Day +1,0.02
1081959,Day +2,0.01
1081959,Day +3,0.0
1081959,Day +4,0.01
1081959,Day +5,0.01
1081959,Day +6,0.01
1081959,Day +7,0.0
108212,Day +1,0.02
108212,Day +2,0.01
108212,Day +3,0.0
108212,Day +4,0.01
108212,Day +5,0.01
108212,Day +6,0.01
108212,Day +7,0.0
1082159,Day +1,0.02
1082159,Day +2,0.01
1082159,Day +3,0.0
1082159,Day +4,0.01
1082159,Day +5,0.01
1082159,Day +6,0.01
1082159,Day +7,0.0
1082542,Day +1,0.02
1082542,Day +2,0.01
1082542,Day +3,0.0
1082542,Day +4,0.01
1082542,Day +5,0.01
1082542,Day +6,0.01
1082542,Day +7,0.0
1082793,Day +1,0.02
1082793,Day +2,0.01
1082793,Day +3,0.0
1082793,Day +4,0.01
1082793,Day +5,0.01
1082793,Day +6,0.01
1082793,Day +7,0.0
1082845,Day +1,0.02
1082845,Day +2,0.01
1082845,Day +3,0.0
1082845,Day +4,0.01
1082845,Day +5,0.01
1082845,Day +6,0.01
1082845,Day +7,0.0
1082895,Day +1,0.02
1082895,Day +2,0.01
1082895,Day +3,0.0
1082895,Day +4,0.01
1082895,Day +5,0.01
1082895,Day +6,0.01
1082895,Day +7,0.0
1082939,Day +1,0.02
1082939,Day +2,0.01
1082939,Day +3,0.0
1082939,Day +4,0.01
1082939,Day +5,0.01
1082939,Day +6,0.01
1082939,Day +7,0.0
1082997,Day +1,0.02
1082997,Day +2,0.01
1082997,Day +3,0.0
1082997,Day +4,0.01
1082997,Day +5,0.01
1082997,Day +6,0.01
1082997,Day +7,0.0
1083471,Day +1,0.02
1083471,Day +2,0.01
1083471,Day +3,0.0
1083471,Day +4,0.01
1083471,Day +5,0.01
1083471,Day +6,0.01
1083471,Day +7,0.0
1083627,Day +1,0.02
1083627,Day +2,0.01
1083627,Day +3,0.0
1083627,Day +4,0.01
1083627,Day +5,0.01
1083627,Day +6,0.01
1083627,Day +7,0.0
1008436,Day +1,0.02
1008436,Day +2,0.01
1008436,Day +3,0.0
1008436,Day +4,0.01
1008436,Day +5,0.01
1008436,Day +6,0.01
1008436,Day +7,0.0
1083781,Day +1,0.02
1083781,Day +2,0.01
1083781,Day +3,0.0
1083781,Day +4,0.01
1083781,Day +5,0.01
1083781,Day +6,0.01
1083781,Day +7,0.0
1084116,Day +1,0.02
1084116,Day +2,0.01
1084116,Day +3,0.0
1084116,Day +4,0.01
1084116,Day +5,0.01
1084116,Day +6,0.01
1084116,Day +7,0.0
1084308,Day +1,0.02
1084308,Day +2,0.01
1084308,Day +3,0.0
1084308,Day +4,0.01
1084308,Day +5,0.01
1084308,Day +6,0.01
1084308,Day +7,0.0
108469,Day +1,0.02
108469,Day +2,0.01
108469,Day +3,0.0
108469,Day +4,0.01
108469,Day +5,0.01
108469,Day +6,0.01
108469,Day +7,0.0
1084784,Day +1,0.02
1084784,Day +2,0.01
1084784,Day +3,0.0
1084784,Day +4,0.01
1084784,Day +5,0.01
1084784,Day +6,0.01
1084784,Day +7,0.0
108479,Day +1,0.02
108479,Day +2,0.01
108479,Day +3,0.0
108479,Day +4,0.01
108479,Day +5,0.01
108479,Day +6,0.01
108479,Day +7,0.0
1085044,Day +1,0.02
1085044,Day +2,0.01
1085044,Day +3,0.0
1085044,Day +4,0.01
1085044,Day +5,0.01
1085044,Day +6,0.01
1085044,Day +7,0.0
1085082,Day +1,0.02
1085082,Day +2,0.01
1085082,Day +3,0.0
1085082,Day +4,0.01
1085082,Day +5,0.01
1085082,Day +6,0.01
1085082,Day +7,0.0
1085453,Day +1,0.02
1085453,Day +2,0.01
1085453,Day +3,0.0
1085453,Day +4,0.01
1085453,Day +5,0.01
1085453,Day +6,0.01
1085453,Day +7,0.0
108562,Day +1,0.02
108562,Day +2,0.01
108562,Day +3,0.0
108562,Day +4,0.01
108562,Day +5,0.01
108562,Day +6,0.01
108562,Day +7,0.0
1085875,Day +1,0.02
1085875,Day +2,0.01
1085875,Day +3,0.0
1085875,Day +4,0.01
1085875,Day +5,0.01
1085875,Day +6,0.01
1085875,Day +7,0.0
1085999,Day +1,0.02
1085999,Day +2,0.01
1085999,Day +3,0.0
1085999,Day +4,0.01
1085999,Day +5,0.01
1085999,Day +6,0.01
1085999,Day +7,0.0
108630,Day +1,0.02
108630,Day +2,0.01
108630,Day +3,0.0
108630,Day +4,0.01
108630,Day +5,0.01
108630,Day +6,0.01
108630,Day +7,0.0
1008669,Day +1,0.02
1008669,Day +2,0.01
1008669,Day +3,0.0
1008669,Day +4,0.01
1008669,Day +5,0.01
1008669,Day +6,0.01
1008669,Day +7,0.0
1008714,Day +1,0.02
1008714,Day +2,0.01
1008714,Day +3,0.0
1008714,Day +4,0.01
1008714,Day +5,0.01
1008714,Day +6,0.01
1008714,Day +7,0.0
1086690,Day +1,0.02
1086690,Day +2,0.01
1086690,Day +3,0.0
1086690,Day +4,0.01
1086690,Day +5,0.01
1086690,Day +6,0.01
1086690,Day +7,0.0
1086797,Day +1,0.02
1086797,Day +2,0.01
1086797,Day +3,0.0
1086797,Day +4,0.01
1086797,Day +5,0.01
1086797,Day +6,0.01
1086797,Day +7,0.0
1086878,Day +1,0.02
1086878,Day +2,0.01
1086878,Day +3,0.0
1086878,Day +4,0.01
1086878,Day +5,0.01
1086878,Day +6,0.01
1086878,Day +7,0.0
1087055,Day +1,0.02
1087055,Day +2,0.01
1087055,Day +3,0.0
1087055,Day +4,0.01
1087055,Day +5,0.01
1087055,Day +6,0.01
1087055,Day +7,0.0
1087082,Day +1,0.02
1087082,Day +2,0.01
1087082,Day +3,0.0
1087082,Day +4,0.01
1087082,Day +5,0.01
1087082,Day +6,0.01
1087082,Day +7,0.0
1087182,Day +1,0.02
1087182,Day +2,0.01
1087182,Day +3,0.0
1087182,Day +4,0.01
1087182,Day +5,0.01
1087182,Day +6,0.01
1087182,Day +7,0.0
1008814,Day +1,0.02
1008814,Day +2,0.01
1008814,Day +3,0.0
1008814,Day +4,0.01
1008814,Day +5,0.01
1008814,Day +6,0.01
1008814,Day +7,0.0
1087541,Day +1,0.02
1087541,Day +2,0.01
1087541,Day +3,0.0
1087541,Day +4,0.01
1087541,Day +5,0.01
1087541,Day +6,0.01
1087541,Day +7,0.0
1087740,Day +1,0.02
1087740,Day +2,0.01
1087740,Day +3,0.0
1087740,Day +4,0.01
1087740,Day +5,0.01
1087740,Day +6,0.01
1087740,Day +7,0.0
1087832,Day +1,0.02
1087832,Day +2,0.01
1087832,Day +3,0.0
1087832,Day +4,0.01
1087832,Day +5,0.01
1087832,Day +6,0.01
1087832,Day +7,0.0
1008847,Day +1,0.02
1008847,Day +2,0.01
1008847,Day +3,0.0
1008847,Day +4,0.01
1008847,Day +5,0.01
1008847,Day +6,0.01
1008847,Day +7,0.0
1008901,Day +1,0.02
1008901,Day +2,0.01
1008901,Day +3,0.0
1008901,Day +4,0.01
1008901,Day +5,0.01
1008901,Day +6,0.01
1008901,Day +7,0.0
1088406,Day +1,0.02
1088406,Day +2,0.01
1088406,Day +3,0.0
1088406,Day +4,0.01
1088406,Day +5,0.01
1088406,Day +6,0.01
1088406,Day +7,0.0
1088409,Day +1,0.02
1088409,Day +2,0.01
1088409,Day +3,0.0
1088409,Day +4,0.01
1088409,Day +5,0.01
1088409,Day +6,0.01
1088409,Day +7,0.0
